internal_mp_id,mp_name_normalized,constituency_normalized,state_normalized,allocated_amount,total_expenditure,unspent_amount,utilization_pct,source_dataset,source_file,source_download_date,pipeline_created_at
INTERNAL_MP_110,MANSUKHBHAI DHANJIBHAI VASAVA,BHARUCH,GUJARAT,147000000.0,69778294.0,77221706.0,47.47,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_111,NIMUBEN JAYANTIBHAI BAMBHANIYA,BHAVNAGAR,GUJARAT,147000000.0,25662379.0,121337621.0,17.46,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_112,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,GUJARAT,147000000.0,40624412.0,106375588.0,27.64,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_113,JASWANTSINH SUMANBHAI BHABHOR,DAHOD,GUJARAT,147000000.0,26203905.0,120796095.0,17.83,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_114,SHRI AMIT SHAH,GANDHINAGAR,GUJARAT,147000000.0,11529274.0,135470726.0,7.84,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_115,SMT POONAMBEN HEMATBHAI MAADAM,JAMNAGAR,GUJARAT,147000000.0,25917848.0,121082152.0,17.63,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_116,RAJESHBHAI NARANBHAI CHUDASAMA,JUNAGADH,GUJARAT,147000000.0,56040284.0,90959716.0,38.12,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_117,VINOD CHAVDA,KACHCHH,GUJARAT,147000000.0,51051603.0,95948397.0,34.73,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_118,DEVUSINH JESINGBHAI CHAUHAN,KHEDA,GUJARAT,147000000.0,54783374.0,92216626.0,37.27,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_119,HARIBHAI PATEL,MAHESANA,GUJARAT,147000000.0,51281778.0,95718222.0,34.89,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_120,C R PATIL,NAVSARI,GUJARAT,158532494.36,68363295.0,90169199.36,43.12,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_121,RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,GUJARAT,147000000.0,28356198.0,118643802.0,19.29,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_122,BHARATSINHJI SHANKARJI DABHI,PATAN,GUJARAT,147000000.0,70906510.0,76093490.0,48.24,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_123,DR. MANSUKH MANDAVIYA,PORBANDAR,GUJARAT,147000000.0,34762587.0,112237413.0,23.65,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_124,PARSHOTTAMBHAI RUPALA,RAJKOT,GUJARAT,147000000.0,40230082.0,106769918.0,27.37,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_125,SHOBHANABEN MAHENDRASINH BARAIYA,SABARKANTHA,GUJARAT,147000000.0,51180570.0,95819430.0,34.82,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_126,MUKESHKUMAR CHANDRAKAANT DALAL,SURAT,GUJARAT,147000000.0,26395724.0,120604276.0,17.96,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_127,CHANDUBHAI CHHAGANBHAI SHIHORA,SURENDRANAGAR,GUJARAT,147000000.0,59047027.0,87952973.0,40.17,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_128,DR. HEMANG JOSHI,VADODARA,GUJARAT,147000000.0,68089263.0,78910737.0,46.32,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_129,DHAVAL LAXMANBHAI PATEL,VALSAD,GUJARAT,147000000.0,36923530.0,110076470.0,25.12,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_130,VARUN CHAUDHRY,AMBALA,HARYANA,255454264.0,27537055.0,227917209.0,10.78,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_131,SHRI DHARAMBIR SINGH,BHIWANI MAHENDRAGARH,HARYANA,147000000.0,61518498.0,85481502.0,41.85,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_132,KRISHAN PAL GURJAR,FARIDABAD,HARYANA,147000000.0,23658961.0,123341039.0,16.09,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_133,RAO INDERJIT SINGH,GURGAON,HARYANA,147000000.0,22744840.0,124255160.0,15.47,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_134,JAI PARKASH,HISAR,HARYANA,147000000.0,67953815.0,79046185.0,46.23,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_135,MANOHAR LAL,KARNAL,HARYANA,147000000.0,16619897.0,130380103.0,11.31,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_136,NAVEEN JINDAL,KURUKSHETRA,HARYANA,147000000.0,61160248.0,85839752.0,41.61,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_137,DEEPENDER SINGH HOODA,ROHTAK,HARYANA,147000000.0,58466003.0,88533997.0,39.77,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_138,SELJA,SIRSA,HARYANA,147000000.0,26636075.0,120363925.0,18.12,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_139,SATPAL BRAHAMCHARI,SONEPAT,HARYANA,147000000.0,33940251.0,113059749.0,23.09,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_140,ANURAG SINGH THAKUR,HAMIRPUR,HIMACHAL PRADESH,149570117.11,18376823.0,131193294.11,12.29,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_141,RAJEEV BHARDWAJ,KANGRA,HIMACHAL PRADESH,179388967.11,80583156.0,98805811.11,44.92,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_142,KANGANA RANAUT,MANDI,HIMACHAL PRADESH,147000000.0,48830820.0,98169180.0,33.22,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_143,SURESH KUMAR KASHYAP,SHIMLA,HIMACHAL PRADESH,153563957.11,90424211.0,63139746.110000014,58.88,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_144,MIAN ALTAF AHMAD,ANANTNAG,JAMMU AND KASHMIR,147000000.0,24523857.0,122476143.0,16.68,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_145,ABDUL RASHID SHEIKH,BARAMULLAH,JAMMU AND KASHMIR,147000000.0,27714021.0,119285979.0,18.85,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_146,SHRI JUGAL KISHORE SHARMA,JAMMU,JAMMU AND KASHMIR,147000000.0,30369749.0,116630251.0,20.66,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_147,AGA SYED RUHULLAH MEHDI,SRINAGAR,JAMMU AND KASHMIR,147000000.0,20822671.0,126177329.0,14.17,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_148,JITENDRA SINGH,UDHAMPUR,JAMMU AND KASHMIR,147000000.0,47977099.0,99022901.0,32.64,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_149,KALI CHARAN SINGH,CHATRA,JHARKHAND,147000000.0,49787316.0,97212684.0,33.87,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_150,DULU MAHATO,DHANBAD,JHARKHAND,147000000.0,50288360.0,96711640.0,34.21,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_151,NALIN SOREN,DUMKA,JHARKHAND,147364097.11,86550781.0,60813316.110000014,58.73,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_152,SHRI CHANDRA PRAKASH CHOUDHARY,GIRIDIH,JHARKHAND,147000000.0,54889366.0,92110634.0,37.34,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_153,NISHIKANT DUBEY,GODDA,JHARKHAND,147000000.0,1785510.0,145214490.0,1.21,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_154,MANISH JAISWAL,HAZARIBAGH,JHARKHAND,147000000.0,0.0,147000000.0,0.0,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_155,BIDYUT BARAN MAHATO,JAMSHEDPUR,JHARKHAND,147000000.0,75745972.0,71254028.0,51.53,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_156,KALI CHARAN MUNDA,KHUNTI,JHARKHAND,147000000.0,77772545.0,69227455.0,52.91,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_157,ANNPURNA DEVI,KODARMA,JHARKHAND,166665931.8,42079828.0,124586103.8,25.25,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_158,SUKHDEO BHAGAT,LOHARDAGA,JHARKHAND,171821957.11,138586757.0,33235200.11000001,80.66,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_159,VISHNU DAYAL RAM,PALAMU,JHARKHAND,158176083.11,83852477.0,74323606.11000001,53.01,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_160,VIJAY KUMAR HANSDAK,RAJMAHAL,JHARKHAND,147223957.11,28886697.0,118337260.11,19.62,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_161,SANJAY SETH,RANCHI,JHARKHAND,147064357.11,87528580.0,59535777.110000014,59.52,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_162,JOBA MAJHI,SINGHBHUM,JHARKHAND,147000000.0,59054467.0,87945533.0,40.17,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_163,PARVATAGOUDA CHANDANAGOUDA GADDIGOUDAR,BAGALKOT,KARNATAKA,167541747.11,63865076.0,103676671.11,38.12,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_164,P C MOHAN,BANGALORE CENTRAL,KARNATAKA,159995711.11,10439505.0,149556206.11,6.52,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_165,SHOBHA KARANDLAJE,BANGALORE NORTH,KARNATAKA,147000000.0,61473509.0,85526491.0,41.82,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_166,DR C N MANJUNATH,BANGALORE RURAL,KARNATAKA,147000000.0,58047695.0,88952305.0,39.49,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_167,SHRI LS TEJASVI SURYA,BANGALORE SOUTH,KARNATAKA,147000000.0,40913804.0,106086196.0,27.83,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_168,JAGADISH SHETTAR,BELGAUM,KARNATAKA,147000000.0,9847651.0,137152349.0,6.7,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_169,E. TUKARAM,BELLARY,KARNATAKA,147000000.0,14535937.0,132464063.0,9.89,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_170,SAGAR ESHWAR KHANDRE,BIDAR,KARNATAKA,147000000.0,15422826.0,131577174.0,10.49,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_171,RAMESH CHANDAPPA JIGAJINAGI,BIJAPUR,KARNATAKA,269500000.0,22898132.0,246601868.0,8.5,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_172,SUNIL BOSE,CHAMARAJANAGAR,KARNATAKA,147000000.0,50427615.0,96572385.0,34.3,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_173,DR.K.SUDHAKAR,CHIKBALLAPUR,KARNATAKA,147000000.0,37428975.0,109571025.0,25.46,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_174,PRIYANKA SATISH JARKIHOLI,CHIKKODI,KARNATAKA,147000000.0,17833577.0,129166423.0,12.13,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_175,GOVIND MAKTHAPPA KARJOL,CHITRADURGA,KARNATAKA,147000000.0,45195747.0,101804253.0,30.75,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_176,CAPTAIN BRIJESH CHOWTA,DAKSHINA KANNADA,KARNATAKA,147000000.0,48429304.0,98570696.0,32.95,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_177,DR. PRABHA MALLIKARJUN,DAVANAGERE,KARNATAKA,147000000.0,57444696.0,89555304.0,39.08,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_178,PRALHAD VENKATESH JOSHI,DHARWAD,KARNATAKA,147000000.0,20265814.0,126734186.0,13.79,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_179,RADHAKRISHNA,GULBARGA,KARNATAKA,147000000.0,3254664.0,143745336.0,2.21,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_180,SHREYAS. M. PATEL,HASSAN,KARNATAKA,147000000.0,58328008.0,88671992.0,39.68,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_181,BASAVARAJ BOMMAI,HAVERI,KARNATAKA,147000000.0,57936447.0,89063553.0,39.41,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_182,M. MALLESH BABU,KOLAR,KARNATAKA,147065957.11,40766132.0,106299825.11,27.72,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_183,K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,KARNATAKA,147000000.0,66577182.0,80422818.0,45.29,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_184,H.D. KUMARASWAMY,MANDYA,KARNATAKA,147000000.0,44450000.0,102550000.0,30.24,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_185,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,KARNATAKA,147000000.0,62346570.0,84653430.0,42.41,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_186,G. KUMAR NAIK,RAICHUR,KARNATAKA,147000000.0,23521564.0,123478436.0,16.0,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_187,SHRI B Y RAGHAVENDRA,SHIMOGA,KARNATAKA,147000000.0,69561261.0,77438739.0,47.32,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_188,V. SOMANNA,TUMKUR,KARNATAKA,147000000.0,32293790.0,114706210.0,21.97,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_189,KOTA SRINIVAS POOJARY,UDUPI CHIKMAGALUR,KARNATAKA,147000000.0,39870575.0,107129425.0,27.12,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_190,VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,KARNATAKA,147000000.0,33350000.0,113650000.0,22.69,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_191,K. C VENUGOPAL,ALAPPUZHA,KERALA,147000000.0,44331588.0,102668412.0,30.16,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_192,K RADHAKRISHNAN,ALATHUR,KERALA,147000000.0,28066021.0,118933979.0,19.09,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_193,ADV ADOOR PRAKASH,ATTINGAL,KERALA,147000000.0,28617364.0,118382636.0,19.47,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_194,SHRI BENNY BEHANAN,CHALAKUDY,KERALA,147000000.0,28691022.0,118308978.0,19.52,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_195,SHRI HIBI EDEN,ERNAKULAM,KERALA,162177260.11,24928980.0,137248280.11,15.37,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_196,ADV DEAN KURIAKOSE,IDUKKI,KERALA,147000000.0,58754261.0,88245739.0,39.97,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_197,SHRI KUMBAKUDI SUDHAKARAN,KANNUR,KERALA,147000000.0,26785182.0,120214818.0,18.22,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_198,SHRI RAJMOHAN UNNITHAN,KASARAGOD,KERALA,156754633.11,28932795.0,127821838.11,18.46,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_199,SHRI NK PREMACHANDRAN,KOLLAM,KERALA,171477994.11,64475987.0,107002007.11,37.6,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_200,ADV K FRANCIS GEORGE,KOTTAYAM,KERALA,188722256.11,37467974.0,151254282.11,19.85,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_201,SHRI M K RAGHAVAN,KOZHIKODE,KERALA,147000000.0,9365325.0,137634675.0,6.37,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_202,E.T. MOHAMMED BASHEER,MALAPPURAM,KERALA,163895872.11,34451493.0,129444379.11,21.02,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_203,SHRI SURESH KODIKUNNIL,MAVELIKKARA,KERALA,172429519.11,41963456.0,130466063.11,24.34,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_204,VELLALATH KOCHUKRISHNAN NAIR SREEKANDAN,PALAKKAD,KERALA,147000000.0,50584788.0,96415212.0,34.41,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_205,ANTO ANTONY,PATHANAMTHITTA,KERALA,147000000.0,26984855.0,120015145.0,18.36,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_206,DR. M.P ABDUSSAMAD SAMADANI,PONNANI,KERALA,170434031.11,15076499.0,155357532.11,8.85,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_207,DR SHASHI THAROOR,THIRUVANANTHAPURAM,KERALA,147000000.0,41754577.0,105245423.0,28.4,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_208,SURESH GOPI,THRISSUR,KERALA,147000000.0,16001891.0,130998109.0,10.89,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_209,SHAFI PARAMBIL,VADAKARA,KERALA,147000000.0,15909800.0,131090200.0,10.82,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_210,PRIYANKA GANDHI VADRA,WAYANAD,KERALA,122500000.0,34714501.0,87785499.0,28.34,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_211,MOHAMED HANEEFA,LADAKH,LADAKH,161114542.0,6009392.0,155105150.0,3.73,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_212,MUHAMMED HAMDULLAH SAYEED,LAKSHADWEEP,LAKSHADWEEP,153942460.41,39337535.0,114604925.41,25.55,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_213,BHARTI PARDHI,BALAGHAT,MADHYA PRADESH,154398389.01,92426127.0,61972262.00999999,59.86,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_214,DURGA DAS UIKEY,BETUL,MADHYA PRADESH,151569502.91,85636977.0,65932525.91,56.5,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_215,SMT SANDHYA RAY,BHIND,MADHYA PRADESH,147000000.0,25218035.0,121781965.0,17.16,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_216,ALOK SHARMA,BHOPAL,MADHYA PRADESH,147000000.0,62492243.0,84507757.0,42.51,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_217,BUNTY VIVEK SAHU,CHHINDWARA,MADHYA PRADESH,147000000.0,54099699.0,92900301.0,36.8,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_218,RAHUL SINGH LODHI,DAMOH,MADHYA PRADESH,163058785.37,72714957.0,90343828.37,44.59,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_219,MAHENDRA SINGH SOLANKY,DEWAS,MADHYA PRADESH,147000000.0,41462417.0,105537583.0,28.21,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_220,SAVITRI THAKUR,DHAR,MADHYA PRADESH,147000000.0,78825366.0,68174634.0,53.62,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_221,JYOTIRADITYA M. SCINDIA,GUNA,MADHYA PRADESH,147000000.0,55870850.0,91129150.0,38.01,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
